codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
CIP-0874,SAHUMERIOS CIUDADES AROMANZA - BUDAPEST,"Sahumerio SAHUMERIOS CIUDADES AROMANZA - BUDAPEST, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio fragancia Budapest, marca Aromanza, presentado en caja de 1 unidad.",incienso|aroma|perfume de ambiente,ACTUALIZAR
CIP-0875,SAHUMERIOS CIUDADES AROMANZA - BUENOS AIRES,"Sahumerio SAHUMERIOS CIUDADES AROMANZA - BUENOS AIRES, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio aroma cálido con notas de castaña tostada, marca Aromanza, unidad.",inciensos|aromáticos|sahumerios,ACTUALIZAR
CIP-0876,SAHUMERIOS CIUDADES AROMANZA - EL CAIRO,"Sahumerio SAHUMERIOS CIUDADES AROMANZA - EL CAIRO, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio aroma El Cairo, marca Aromanza, presentación en caja de 5 varillas de 30 g.",incienso|varillas|aroma|perfume de ambiente,ACTUALIZAR
CIP-0877,SAHUMERIOS CIUDADES AROMANZA - PARIS,"Sahumerio SAHUMERIOS CIUDADES AROMANZA - PARIS, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio varilla fragancia París, marca Aromanza, presentado en caja.",incienso|aroma|varilla de incienso,ACTUALIZAR
CIP-0878,SAHUMERIOS CIUDADES AROMANZA - RIO DE JANEIRO,"Sahumerio SAHUMERIOS CIUDADES AROMANZA - RIO DE JANEIRO, marca Aromanza.","Sahumerio aroma frutas tropicales, marca Aromanza, pack de 6 unidades.",inciensos|aromáticos|varitas|sahumerios,ACTUALIZAR
CIP-0879,SAHUMERIOS CIUDADES AROMANZA - SAN FRANCISCO,"Sahumerio SAHUMERIOS CIUDADES AROMANZA - SAN FRANCISCO, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio aroma San Francisco, marca Ciudades Aromanza, presentación x 1 unidad.",incienso|aroma|perfume de ambiente,ACTUALIZAR
CIP-0880,SAHUMERIOS CIUDADES AROMANZA - SIDNEY,"Sahumerio SAHUMERIOS CIUDADES AROMANZA - SIDNEY, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de aroma fresco y radiante, marca Aromanza, variedad Sídney, 1 unidad.",varilla|incienso|aroma|perfume de ambiente,ACTUALIZAR
CIP-0881,SAHUMERIOS ELIXIR AROMANZA - 212,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - 212, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de carbón vegetal con fragancia fresca, marca Elixir Aromanaza, presentación 5 unidades.",sahumerio|varilla|incienso,ACTUALIZAR
CIP-0882,SAHUMERIOS ELIXIR AROMANZA - ANGEL,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - ANGEL, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio aromático Elixir Aromanza Angel, presentación Slim Pack 3x10.",sahumerio|aroma|incienso,ACTUALIZAR
CIP-0883,SAHUMERIOS ELIXIR AROMANZA - FENDY,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - FENDY, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerios Elixir Aromanza, marca Fendy, presentación en caja con 10 varillas.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0884,SAHUMERIOS ELIXIR AROMANZA - FLOWERS,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - FLOWERS, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio a base de carbón vegetal fragancia flowers, marca Elixir Aromanaza.",inciensos|varillas|aromáticos,ACTUALIZAR
CIP-0885,SAHUMERIOS ELIXIR AROMANZA - INVICTO,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - INVICTO, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de varilla fragancia Invicto, marca Aromanza, presentado en caja.",incienso|varilla de incienso|aroma|sahumerio,ACTUALIZAR
CIP-0886,SAHUMERIOS ELIXIR AROMANZA - N° 5,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - N° 5, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio aromatizante N° 5, marca Aromanza, presentación de 10 varillas.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0887,SAHUMERIOS ELIXIR AROMANZA - ONE MILLION,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - ONE MILLION, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio fragancia One Million, marca Aromanza, presentación de 5 varillas.",incienso|varilla de sahumerio|aroma|fragancia,ACTUALIZAR
CIP-0888,SAHUMERIOS ELIXIR AROMANZA - OPIUM,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - OPIUM, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio aroma intenso Opium, marca Elixir Aromanza, presentación con 5 varillas.",inciensos|varillas|aromáticos,ACTUALIZAR
CIP-0889,SAHUMERIOS ELIXIR AROMANZA - SCANDAL,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - SCANDAL, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio fragancia Scandal, marca Aromanza, presentación de 6 unidades de 35 g cada una.",incienso|aroma|perfume de ambiente,ACTUALIZAR
CIP-0890,SAHUMERIOS ELIXIR AROMANZA - VIE BELLE,"Sahumerio SAHUMERIOS ELIXIR AROMANZA - VIE BELLE, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de carbón vegetal con fragancia intensa, marca Vie Belle, unidad.",incienso|varilla de incienso|aromático,ACTUALIZAR
CIP-0892,SAHUMERIOS HIERBAS SAPHIRUS - GARDENIA Y CALENDULA,"Sahumerio SAHUMERIOS HIERBAS SAPHIRUS - GARDENIA Y CALENDULA, marca Saphirus.","Sahumerio de hierbas fragancia gardenia y caléndula, marca Saphirus, presentación en caja.",incienso|varillas de incienso|aromático,ACTUALIZAR
CIP-0893,SAHUMERIOS HIERBAS SAPHIRUS - JAZMIN Y ROSAS,"Sahumerio SAHUMERIOS HIERBAS SAPHIRUS - JAZMIN Y ROSAS, marca Saphirus.","Sahumerio de hierbas fragancia jazmín y rosas, marca Saphirus, presentación en caja.",incienso|varillas de incienso|aromaterapia,ACTUALIZAR
CIP-0894,SAHUMERIOS HIERBAS SAPHIRUS - PALO SANTO Y SANDALO,"Sahumerio SAHUMERIOS HIERBAS SAPHIRUS - PALO SANTO Y SANDALO, marca Saphirus.","Sahumerio de varillas con fragancia de palo santo y sándalo, marca Saphirus.",incienso|varillas de incienso|aromaterapia,ACTUALIZAR
CIP-0895,SAHUMERIOS HIERBAS SAPHIRUS - ROSAS,"Sahumerio SAHUMERIOS HIERBAS SAPHIRUS - ROSAS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de hierbas con fragancia a rosas, marca Saphirus, presentado en caja.",incienso|aroma|perfume de ambiente,ACTUALIZAR
CIP-0897,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - BAMBOO,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - BAMBOO, marca Saphirus.","Sahumerios de doble empaste aroma bamboo, marca Saphirus, presentación x6 varillas.",incienso|varillas|aroma|sahumerios,ACTUALIZAR
CIP-0898,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - COCO VAI,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - COCO VAI, marca Saphirus.","Sahumerios de doble empaste con fragancia de coco y vainilla, marca Saphirus, x6.",inciensos|varillas|aromáticos,ACTUALIZAR
CIP-0899,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - CONY,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - CONY, marca Saphirus.","Sahumerios doble empaste aroma bamboo, marca Saphirus, pack de 6 varillas.",varillas|inciensos|aromaterapia,ACTUALIZAR
CIP-0900,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - FLORES BLANCAS,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - FLORES BLANCAS, marca Saphirus.","Sahumerios aroma flores blancas, marca Saphirus, presentación x6.",incienso|aroma|perfume de ambiente,ACTUALIZAR
CIP-0901,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - FRUTOS PATAGONICOS,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - FRUTOS PATAGONICOS, marca Saphirus.","Sahumerios de frutos patagónicos, marca Saphirus, presentación x6 varillas.",inciensos|varillas|aromaterapia,ACTUALIZAR
CIP-0902,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - LAVANDA,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - LAVANDA, marca Saphirus.","Sahumerios aromáticos de lavanda, marca Saphirus, pack de 6 varillas de 23 cm.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0903,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - LIMON,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - LIMON, marca Saphirus.","Sahumerios de doble empaste sabor limón, marca Saphirus, presentación de 6 varillas.",sahumerios|varillas de sahumerio|inciensos,ACTUALIZAR
CIP-0904,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - LINAH,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - LINAH, marca Saphirus.","Sahumerios de doble empaste aroma Himalaya, marca Saphirus, pack de 6 varillas.",inciensos|varillas|aromaterapia,ACTUALIZAR
CIP-0905,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - ROCIO,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - ROCIO, marca Saphirus.","Sahumerios de doble empaste aroma rocío, marca Saphirus, caja con 6 unidades.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0906,SAHUMERIOS HIMALAYA SAPHIRUS X 6 - UVA,"Sahumerio SAHUMERIOS HIMALAYA SAPHIRUS X 6 - UVA, marca Saphirus.","Sahumerios Saphirus Himalaya con aroma a uva, pack de 6 unidades.",inciensos|aromáticos|varitas|sahumerios de uva,ACTUALIZAR
CIP-0907,SAHUMERIOS MAGICOS X 10 AROMANZA - AQUA MARINE,"Sahumerio SAHUMERIOS MAGICOS X 10 AROMANZA - AQUA MARINE, marca Aromanza.","Sahumerios de carbón vegetal aroma Aqua Marine, marca Aromanza, presentación x10.",incienso|varillas de incienso|aroma|perfume de ambiente,ACTUALIZAR
CIP-0908,SAHUMERIOS MAGICOS X 10 AROMANZA - ENERGIA LIMPIA,"Sahumerio SAHUMERIOS MAGICOS X 10 AROMANZA - ENERGIA LIMPIA, marca Aromanza.","Sahumerios aromáticos de 21 cm, marca Aromanza, presentación x10 unidades.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0909,SAHUMERIOS MAGICOS X 10 AROMANZA - FRUTOS ROJOS,"Sahumerio SAHUMERIOS MAGICOS X 10 AROMANZA - FRUTOS ROJOS, marca Aromanza.","Sahumerios de fragancia frutos rojos, marca Aromanza, presentación x10 unidades.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0910,SAHUMERIOS MAGICOS X 10 AROMANZA - JAZMIN DEL PAIS,"Sahumerio SAHUMERIOS MAGICOS X 10 AROMANZA - JAZMIN DEL PAIS, marca Aromanza.","Sahumerios mágicos de jazmín del país, marca Aromanza, pack de 10 unidades.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0911,SAHUMERIOS MAGICOS X 10 AROMANZA - SANDALO HINDU,"Sahumerio SAHUMERIOS MAGICOS X 10 AROMANZA - SANDALO HINDU, marca Aromanza.","Sahumerios en varilla con fragancia sándalo hindú, marca Aromanza, presentación x10.",incienso|varillas de sahumerio|sahumerios,ACTUALIZAR
CIP-0913,SAHUMERIOS MAGICOS X 10 AROMANZA - VARIEDAD,"Sahumerio SAHUMERIOS MAGICOS X 10 AROMANZA - VARIEDAD, marca Aromanza.","Sahumerios mágicos de 10 unidades, marca Aromanza, variedad de aromas.",inciensos|varillas de incienso|aromáticos,ACTUALIZAR
CIP-0914,SAHUMERIOS MOMENTOS X 5 AROMANZA,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerios aromáticos en varillas, marca Aromanza, presentación de 5 unidades.",varillas de aroma|incienso|sahumerio,ACTUALIZAR
CIP-0915,SAHUMERIOS MOMENTOS X 5 AROMANZA - ABUNDANCIA,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - ABUNDANCIA, marca Aromanza.","Sahumerio aroma abundancia, marca Aromanza, contiene 5 varillas de 80 minutos de duración.",varillas de aroma|sahumerios|aroma|perfume de ambiente,ACTUALIZAR
CIP-0916,SAHUMERIOS MOMENTOS X 5 AROMANZA - BIENESTAR,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - BIENESTAR, marca Aromanza.","Sahumerios de aroma intenso, marca Aromanza, pack de 5 varillas.",varillas de aroma|inciensos|sahumerios,ACTUALIZAR
CIP-0917,SAHUMERIOS MOMENTOS X 5 AROMANZA - BUENA ONDA,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - BUENA ONDA, marca Aromanza.","Sahumerios de incienso con palo santo y sándalo, marca Aromanza, presentación x5 varillas.",incienso|varillas de incienso|sahumerio,ACTUALIZAR
CIP-0918,SAHUMERIOS MOMENTOS X 5 AROMANZA - DULZURA,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - DULZURA, marca Aromanza.","Sahumerios con aroma miel y semillas torradas, marca Aromanza, presentación x5 varillas.",varillas de aroma|sahumerios|aroma|perfume de ambiente,ACTUALIZAR
CIP-0919,SAHUMERIOS MOMENTOS X 5 AROMANZA - FELICIDAD,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - FELICIDAD, marca Aromanza.","Sahumerio de fragancia felicidad, marca Aromanza, contiene 5 varillas de 80 minutos.",incienso|varillas de aroma|aroma|sahumerio,ACTUALIZAR
CIP-0920,SAHUMERIOS MOMENTOS X 5 AROMANZA - LIMPIEZA,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - LIMPIEZA, marca Aromanza.","Sahumerios de aroma limpieza, marca Aromanza, presentación en caja con 5 unidades.",varillas de incienso|incienso|aroma de ambiente,ACTUALIZAR
CIP-0921,SAHUMERIOS MOMENTOS X 5 AROMANZA - MEDITACION,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - MEDITACION, marca Aromanza.","Sahumerios de aroma intenso, marca Aromanza, modelo Momentos, presentación x5 varillas.",varillas de aroma|sahumerios|incienso,ACTUALIZAR
CIP-0922,SAHUMERIOS MOMENTOS X 5 AROMANZA - PASION,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - PASION, marca Aromanza.","Sahumerios de aroma intenso, marca Aromanza, modelo Momentos, presentación x5 varillas.",varillas aromáticas|sahumerios|aroma|perfume de ambiente,ACTUALIZAR
CIP-0923,SAHUMERIOS MOMENTOS X 5 AROMANZA - PASION (2),"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - PASION (2), marca Aromanza.","Sahumerio de varillas aroma pasión, marca Aromanza, presentación de 5 unidades.",varillas aromáticas|sahumerios|aroma|incienso,ACTUALIZAR
CIP-0924,SAHUMERIOS MOMENTOS X 5 AROMANZA - PAZ Y ARMONIA,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - PAZ Y ARMONIA, marca Aromanza.","Sahumerio de varillas con fragancia paz y armonía, marca Aromanza, x5 unidades.",varillas de aroma|sahumerios|aroma|fragancia,ACTUALIZAR
CIP-0925,SAHUMERIOS MOMENTOS X 5 AROMANZA - SOLTAR,"Sahumerio SAHUMERIOS MOMENTOS X 5 AROMANZA - SOLTAR, marca Aromanza.","Sahumerio de incienso aroma Soltar, marca Momentos, contiene 5 varillas.",incienso|varillas de incienso|aroma|sahumerio,ACTUALIZAR
CIP-0926,SAHUMERIOS ORGANICOS AROMANZA,"Sahumerio SAHUMERIOS ORGANICOS AROMANZA, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerios orgánicos de fragancia vainilla y romero, marca Aromanza, presentación x8 unidades.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0927,SAHUMERIOS ORGANICOS AROMANZA (2),"Sahumerio SAHUMERIOS ORGANICOS AROMANZA (2), marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerios orgánicos Aromanza, varillas de incienso en caja de 6 unidades.",incienso|varillas de incienso|sahumerio,ACTUALIZAR
CIP-0928,SAHUMERIOS ORGANICOS AROMANZA - LAVANDAS EUCALIPTO,"Sahumerio SAHUMERIOS ORGANICOS AROMANZA - LAVANDAS EUCALIPTO, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerio orgánico de lavanda y eucalipto, marca Aromanza, caja con 6 varillas.",incienso|varillas de incienso|aromático,ACTUALIZAR
CIP-0929,SAHUMERIOS ORGANICOS AROMANZA - RUDA NATIVA ROMERO,"Sahumerio SAHUMERIOS ORGANICOS AROMANZA - RUDA NATIVA ROMERO, marca Aromanza.","Sahumerio orgánico de ruda nativa y romero, marca Aromanza, caja con 6 varillas.",incienso|varillas de incienso|aroma|sahumerio,ACTUALIZAR
CIP-0930,SAHUMERIOS ORGANICOS AROMANZA - VARIEDAD DE FRAGANCIAS,"Sahumerio SAHUMERIOS ORGANICOS AROMANZA - VARIEDAD DE FRAGANCIAS, marca Aromanza.","Sahumerios orgánicos Aromanza variedad de fragancias, presentación x1 unidad.",inciensos|varitas|aromas|fragancias,ACTUALIZAR
CIP-0931,SAHUMERIOS ORGANICOS AROMANZA - VIOLETAS LAVANDA,"Sahumerio SAHUMERIOS ORGANICOS AROMANZA - VIOLETAS LAVANDA, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerios orgánicos de lavanda y violetas, marca Aromanza, presentación x6 varillas.",inciensos|varillas|aromáticos,ACTUALIZAR
CIP-0932,SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - BERRY KISS,"Sahumerio SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - BERRY KISS, marca Aromanza.","Sahumerios de Palo Santo con fragancia Berry Kiss, marca Aromanza.",inciensos|aromáticos|varitas|sahumerios de palo santo,ACTUALIZAR
CIP-0934,SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - ESENCIAS DE LA INDIA,"Sahumerio SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - ESENCIAS DE LA INDIA, marca Aromanza.","Sahumerios de palo santo, marca Buena Onda, presentación de 5 varillas.",inciensos|varillas|aromaterapia,ACTUALIZAR
CIP-0935,SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - FRUTOS ROJ,"Sahumerio SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - FRUTOS ROJ, marca Aromanza.","Sahumerio de palo santo aroma frutos rojos, marca Buena Onda Aromanza.",incienso|varilla aromática|sahumerio,ACTUALIZAR
CIP-0936,SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - INCIENSO,"Sahumerio SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - INCIENSO, marca Aromanza.","Sahumerio de palo santo, marca Buena Onda Aromanza, pack de 3 varillas.",incienso|aromático|varillas de sahumerio,ACTUALIZAR
CIP-0937,SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - LAVANDA,"Sahumerio SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - LAVANDA, marca Aromanza.","Sahumerio de palo santo con aroma a lavanda, marca Buena Onda Aromanza.",inciensos|varillas|aromáticos,ACTUALIZAR
CIP-0938,SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - NARANJA PI,"Sahumerio SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - NARANJA PI, marca Aromanza.","Sahumerio de palo santo con fragancia a naranja y pimienta, marca Buena Onda Aromanza.",sahumerio|varillas|incienso,ACTUALIZAR
CIP-0939,SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - PALO SANTO,"Sahumerio SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - PALO SANTO, marca Aromanza.","Sahumerio de palo santo, marca Aromanza, pack de 8 unidades.",sahumerio|incienso|aroma|perfume de ambiente,ACTUALIZAR
CIP-0940,SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - VARIEDAD,"Sahumerio SAHUMERIOS PALO SANTO BUENA ONDA AROMANZA - VARIEDAD, marca Aromanza.","Sahumerio de palo santo, marca Buena Onda, variedad aromática.",inciensos|varillas de aroma|aromaterapia,ACTUALIZAR
CIP-0941,SAHUMERIOS SAPHIRUS,"Sahumerio SAHUMERIOS SAPHIRUS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerios de varilla, marca Saphirus, fragancias surtidas en caja.",inciensos|varillas|aromáticos,ACTUALIZAR
CIP-0942,SAHUMERIOS SAPHIRUS - AMBER,"Sahumerio SAHUMERIOS SAPHIRUS - AMBER, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de fragancia ámbar, marca Saphirus, presentación en caja de 20 unidades.",incienso|varillas de sahumerio|aroma|fragancia,ACTUALIZAR
CIP-0943,SAHUMERIOS SAPHIRUS - CINNAMON,"Sahumerio SAHUMERIOS SAPHIRUS - CINNAMON, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerios tipo masala aroma canela, marca Saphirus, presentación de 15 g.",inciensos|varillas|aroma|fragancia,ACTUALIZAR
CIP-0944,SAHUMERIOS SAPHIRUS - FANCY BOUQUET,"Sahumerio SAHUMERIOS SAPHIRUS - FANCY BOUQUET, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerios Saphirus fragancia Fancy Bouquet, presentación de 12 varillas.",inciensos|varillas de aroma|aromáticos,ACTUALIZAR
CIP-0945,SAHUMERIOS SAPHIRUS - FRANKINCENSE,"Sahumerio SAHUMERIOS SAPHIRUS - FRANKINCENSE, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de incienso frankincense, marca Saphirus, presentación en varillas.",incienso|varillas de incienso|sahumerio,ACTUALIZAR
CIP-0946,SAHUMERIOS SAPHIRUS - MUSK,"Sahumerio SAHUMERIOS SAPHIRUS - MUSK, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerios Saphirus fragancia musk, presentación de 60 unidades en total.",inciensos|aromáticos|varitas|sahumerios de olor,ACTUALIZAR
CIP-0947,SAHUMERIOS SAPHIRUS - NAG CHAMPA,"Sahumerio SAHUMERIOS SAPHIRUS - NAG CHAMPA, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerio Nag Champa, marca Saphirus, presentación en caja con 12 varillas.",inciensos|varillas de incienso|aromaterapia,ACTUALIZAR
CIP-0948,SAHUMERIOS SAPHIRUS - PALO SANTO,"Sahumerio SAHUMERIOS SAPHIRUS - PALO SANTO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de palo santo, marca Saphirus, con duración de 1 hora.",incienso|varillas de incienso|sahumerio,ACTUALIZAR
CIP-0949,SAHUMERIOS SAPHIRUS - PATCHOULI,"Sahumerio SAHUMERIOS SAPHIRUS - PATCHOULI, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerio Saphirus aroma patchouli, presentación de 12 varillas.",incienso|varillas de aroma|sahumerio de patchouli,ACTUALIZAR
CIP-0950,SAHUMERIOS SAPHIRUS - SANDALWOOD,"Sahumerio SAHUMERIOS SAPHIRUS - SANDALWOOD, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de sándalo, marca Saphirus, pack de 3 unidades con 20 varillas cada uno.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0953,SAHUMERIOS SAPHIRUS - VRINDAVAN FLOWER,"Sahumerio SAHUMERIOS SAPHIRUS - VRINDAVAN FLOWER, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Sahumerios Saphirus Vrindavan Flower, presentación de 12 unidades.",inciensos|varillas de incienso|aromáticos,ACTUALIZAR
CIP-0954,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA,"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA, marca Aromanza, línea Ciprés Limpieza, Villa Constitución.","Sahumerios tibetanos fragancia gardenias y flores blancas, marca Aromanza, pack de 10 varillas.",inciensos|varillas|aromáticos,ACTUALIZAR
CIP-0955,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (2),"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (2), marca Aromanza.","Sahumerios tibetanos fragancia gardenias y flores blancas, marca Aromanza, presentación x10 varillas.",inciensos|varillas de incienso|sahumerios,ACTUALIZAR
CIP-0956,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (3),"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (3), marca Aromanza.","Sahumerios tibetanos aromatizantes en pack de 10 unidades, marca Aromanza.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0957,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (4),"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (4), marca Aromanza.","Sahumerios tibetanos en varilla, marca Aromanza, presentación de 10 unidades.",inciensos|varillas|aromáticos,ACTUALIZAR
CIP-0958,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (5),"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (5), marca Aromanza.","Sahumerios tibetanos fragancia gardenias y flores blancas, marca Aromanza, presentación x10 varillas.",inciensos|varillas de aroma|aromáticos,ACTUALIZAR
CIP-0959,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (6),"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (6), marca Aromanza.","Sahumerios tibetanos fragancia gardenias y flores blancas, marca Aromanza, x10 varillas.",inciensos|varillas|aromáticos,ACTUALIZAR
CIP-0960,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (7),"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA (7), marca Aromanza.","Sahumerios tibetanos fragancia gardenias y flores blancas, marca Aromanza, pack de 10 varillas.",inciensos|varillas de incienso|aromaterapia,ACTUALIZAR
CIP-0962,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA - ESENCIA DE LA INDIA,"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA - ESENCIA DE LA INDIA, marca Aromanza.","Sahumerios tibetanos slim con esencia de la India, marca Aromanza, x10 unidades.",inciensos|varitas|sahumerios|aromas,ACTUALIZAR
CIP-0963,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA - FLORE4S B,"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA - FLORE4S B, marca Aromanza.","Sahumerios tibetanos fragancia gardenias y flores blancas, marca Aromanza, presentación x10 varillas.",inciensos|varillas de incienso|aromaterapia,ACTUALIZAR
CIP-0964,SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA - MANZANA CA,"Sahumerio SAHUMERIOS TIBETANOS SLIM X 10V AROMANZA - MANZANA CA, marca Aromanza.","Sahumerios tibetanos aroma manzana, marca Aromanza, presentación de 10 unidades.",inciensos|varitas|aromáticos,ACTUALIZAR
